"id";"Month";"Date";"Hour";"X2011_UV";"X2012_UV";"X2013_UV";"X2014_UV";"X2015_UV";"X2016_UV";"X2017_UV";"X2018_UV";"X2019_UV";"X2020_UV"
1752;3;15;7;0,35;0,17;0,43;0,36;0,17;0,29;0,41;0,34;0,42;0,3
1753;3;15;8;1,07;0,96;1,52;0,83;0,57;1,37;1,55;1,32;1,42;1,26
1754;3;15;9;3,28;0,56;2,98;2,51;1,66;3,4;3,46;2,19;2,53;2,94
1755;3;15;10;5,42;3,08;5,05;1,58;4,28;5,15;5,74;2,96;4,87;3,42
1756;3;15;11;6,82;2,93;7,41;1,17;6,98;6,49;7,44;3,24;6,71;4,76
1757;3;15;12;6,34;4,13;7,8;3,38;7,74;7,36;7,89;2,82;7,25;6,46
1758;3;15;13;3,13;2,03;7,18;4,61;7,14;6,37;7,02;4,94;6,7;5,83
1759;3;15;14;3;1,55;5,43;2,27;5,48;4,84;4,76;3,83;5,2;4,87
1760;3;15;15;2,47;1,68;3,3;0,9;3,31;3,16;2,96;2,52;3,26;2,81
1761;3;15;16;1,23;1,02;1,4;0,1;1,34;1,36;1,46;1,24;1,55;1,41
1762;3;15;17;0,33;0,26;0,37;0,18;0,34;0,33;0,3;0,33;0,47;0,49
1763;3;15;18;0,02;0,04;0,06;0,03;0,04;0,03;0,03;0,04;0,05;0,06
1764;3;15;19;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1765;3;15;20;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1766;3;15;21;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1767;3;15;22;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1768;3;15;23;0;0,02;0,04;0,03;0,02;0,01;0;0,01;0,01;0,01
1769;3;16;0;0;0,02;0,04;0,04;0,02;0;0;0,01;0,01;0,01
1770;3;16;1;0;0,02;0,04;0,04;0,02;0;0;0,01;0,01;0,01
1771;3;16;2;0;0,02;0,04;0,04;0,02;0;0;0,01;0,01;0,01
1772;3;16;3;0;0,02;0,04;0,04;0,02;0;0;0,01;0,01;0,01
1773;3;16;4;0;0,02;0,04;0,04;0,02;0;0;0,01;0,01;0,01
1774;3;16;5;0;0,02;0,04;0,04;0,02;0;0;0,01;0,01;0,01
1775;3;16;6;0,02;0,02;0,05;0,06;0,04;0,03;0;0,04;0,04;0,06
1776;3;16;7;0,27;0,15;0,13;0,32;0,36;0,34;0,04;0,28;0,32;0,47
1777;3;16;8;1,2;0,51;0,5;1,07;1,36;1,38;0,3;0,85;1,09;1,56
1778;3;16;9;3,22;1,82;1,15;2,81;3,18;3,19;1,11;1,69;2,51;3,41
1779;3;16;10;5,17;1,37;2,49;2,54;4,55;5,14;3,95;3,76;3,91;5,5
1780;3;16;11;4,79;1,44;2,91;4,75;5,39;6,41;3,12;5,43;5,45;7,19
1781;3;16;12;4,37;2,09;5,08;3,73;3,46;6,95;4,52;6,42;5,77;7,81
1782;3;16;13;4,02;3,55;2,82;4,18;3,28;4,78;1,59;5,89;5,44;7,21
1783;3;16;14;3,04;4,35;1,39;2,92;3,26;4,1;1,16;4,28;4,24;5,55
1784;3;16;15;2,26;1,11;1,16;1,86;2,08;2,39;0,89;2,32;2,76;3,47
1785;3;16;16;0,96;0,92;0,39;0,85;0,81;1,23;0,75;0,68;1,32;1,65
1786;3;16;17;0,17;0,14;0,13;0,27;0,2;0,27;0,33;0,17;0,39;0,5
1787;3;16;18;0,02;0,03;0,05;0,06;0,03;0,02;0,03;0,02;0,05;0,05
1788;3;16;19;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1789;3;16;20;0;0,02;0,04;0,04;0,01;0;0;0,01;0,01;0,01
1790;3;16;21;0;0,02;0,04;0,04;0,01;0;0;0,01;0,01;0,01
1791;3;16;22;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1792;3;16;23;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1793;3;17;0;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1794;3;17;1;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1795;3;17;2;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1796;3;17;3;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1797;3;17;4;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1798;3;17;5;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1799;3;17;6;0,02;0,05;0,05;0,06;0,02;0,03;0,04;0,05;0,03;0,05
1800;3;17;7;0,25;0,32;0,27;0,4;0,15;0,32;0,39;0,47;0,26;0,48
1801;3;17;8;0,95;1,18;0,96;1,09;0,58;1,19;1,53;1,41;1,26;1,67
1802;3;17;9;2,41;2,97;1,45;2,41;1,32;3,08;3,51;3,02;2,69;3,56
1803;3;17;10;4,17;4,76;2,67;4,81;2,53;5,13;5,7;4,72;4,41;5,66
1804;3;17;11;4,45;5,95;3,4;4,41;1,8;6,58;7,41;6,08;5,79;7,33
1805;3;17;12;4;6,47;3,92;2,81;1,51;7,15;8,03;6,14;6,22;7,9
1806;3;17;13;3,72;5,2;3,25;4,7;2,71;5,81;7,34;4,63;5,49;7,28
1807;3;17;14;2,51;4,67;3,76;2,37;0,97;4,78;5,57;2,54;4,12;5,29
1808;3;17;15;1,33;3,02;2,47;1,91;0,61;2,66;3,32;1,85;2,58;3,29
1809;3;17;16;0,67;1,31;0,81;0,86;0,55;1,19;1,46;0,63;1,29;1,58
1810;3;17;17;0,17;0,27;0,16;0,26;0,15;0,22;0,3;0,08;0,35;0,41
1811;3;17;18;0,01;0,04;0,05;0,05;0,02;0,02;0,03;0,01;0,04;0,05
1812;3;17;19;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1813;3;17;20;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1814;3;17;21;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1815;3;17;22;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1816;3;17;23;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1817;3;18;0;0;0,02;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01
1818;3;18;1;0;0,02;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01
1819;3;18;2;0;0,02;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01
1820;3;18;3;0;0,02;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01
1821;3;18;4;0;0,02;0,04;0,03;0,01;0;0,01;0,01;0,01;0,01
1822;3;18;5;0;0,02;0,04;0,03;0,01;0;0,01;0,01;0,01;0,01
1823;3;18;6;0,01;0,05;0,07;0,06;0,04;0,01;0,04;0,01;0,03;0,05
1824;3;18;7;0,18;0,34;0,38;0,39;0,32;0,08;0,37;0,06;0,37;0,45
1825;3;18;8;0,77;1,23;1,31;1,05;1,15;0,32;1,46;0,27;1,45;1,56
1826;3;18;9;1,92;2,39;1,97;2,37;2,29;1,04;3,35;0,53;3,11;3,69
1827;3;18;10;3,18;4,05;2,61;4,1;1,7;2,78;5,46;3,2;5,05;5,01
1828;3;18;11;4,22;4,7;3,77;3,05;1,86;3,02;7,07;5,67;6,71;5,28
1829;3;18;12;4,71;6,78;1,97;5,89;4,03;3,67;7,55;4,37;6,97;4,45
1830;3;18;13;5,36;5,82;2,39;5,18;3,28;4,79;6,75;5,53;6,49;2,06
1831;3;18;14;4,2;4,94;3,11;4,84;1,64;2,17;5,07;4,47;4,84;1,95
1832;3;18;15;2,8;2,95;2,75;3,06;1,49;0,84;3,04;2,82;3,27;1
1833;3;18;16;1,18;1,24;1,25;1,19;0,77;0,87;1,3;1,35;1,5;0,83
1834;3;18;17;0,29;0,3;0,34;0,28;0,28;0,23;0,31;0,4;0,45;0,3
1835;3;18;18;0,02;0,04;0,06;0,05;0,03;0,02;0,02;0,04;0,05;0,04
1836;3;18;19;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
1837;3;18;20;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
1838;3;18;21;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
1839;3;18;22;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
1840;3;18;23;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
1841;3;19;0;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1842;3;19;1;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1843;3;19;2;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1844;3;19;3;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1845;3;19;4;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1846;3;19;5;0;0,02;0,04;0,04;0,01;0,01;0;0,01;0,01;0,01
1847;3;19;6;0,01;0,05;0,07;0,07;0,04;0,02;0,03;0,05;0,03;0,03
1848;3;19;7;0,25;0,36;0,39;0,39;0,32;0,16;0,38;0,43;0,27;0,34
1849;3;19;8;1,18;1,36;1,4;1,34;1,27;0,84;1,43;1,39;0,91;1,29
1850;3;19;9;2,75;3,17;3,31;3,11;3,04;1,44;3,32;2,99;1,5;3,13
1851;3;19;10;4,62;5,24;5,52;4,99;4,91;2,02;5,4;4,75;3,3;4,88
1852;3;19;11;5,99;6,78;7,22;6,42;5,99;3,42;7,02;5,91;4,36;4,91
1853;3;19;12;6,32;7,41;7,76;6,93;5,93;4,49;7,52;6,51;5,93;4,8
1854;3;19;13;5,51;6,79;6,97;6,43;5,58;3,7;6,78;6,19;6,22;2,42
1855;3;19;14;4,32;5,1;5,19;4,73;4,45;2,5;5,08;4,67;4,81;1,72
1856;3;19;15;2,36;2,98;3,04;2,61;1,66;0,76;2,96;2,8;2,88;1,23
1857;3;19;16;1,09;1,26;1,22;1,08;0,54;0,77;1,2;0,94;1,06;0,48
1858;3;19;17;0,26;0,3;0,33;0,31;0,15;0,19;0,28;0,13;0,25;0,09
1859;3;19;18;0,01;0,04;0,05;0,05;0,03;0,02;0,02;0,02;0,04;0,01
1860;3;19;19;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
1861;3;19;20;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
1862;3;19;21;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
1863;3;19;22;0;0,02;0,03;0,04;0,01;0,01;0;0,01;0,01;0,01
1864;3;19;23;0;0,02;0,03;0,04;0,01;0,01;0;0,01;0,01;0,01
1865;3;20;0;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1866;3;20;1;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1867;3;20;2;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1868;3;20;3;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1869;3;20;4;0;0,02;0,04;0,03;0,02;0,01;0;0,01;0,01;0,01
1870;3;20;5;0;0,02;0,04;0,03;0,02;0,01;0;0,01;0,01;0,01
1871;3;20;6;0,02;0,04;0,06;0,06;0,04;0,03;0,01;0,01;0,02;0,05
1872;3;20;7;0,33;0,34;0,36;0,38;0,29;0,32;0,04;0,16;0,17;0,45
1873;3;20;8;1,27;1,3;1,3;1,35;1,13;1,24;0,19;0,52;0,53;1,53
1874;3;20;9;2,93;3,05;3,02;3,13;2,1;2,81;1,73;1,75;1,6;2,71
1875;3;20;10;4,82;5,06;5,03;5,18;4,42;4,82;3,41;3,6;3,19;3,05
1876;3;20;11;6,21;6,66;6,6;6,71;6,18;6,43;5,57;2,17;3,82;4,23
1877;3;20;12;6,77;7,31;6,76;7,44;5,67;7,01;7,01;2,82;5,1;4,79
1878;3;20;13;5,78;6,7;5,51;6,28;5,67;6,42;5,21;2,41;3,59;2,93
1879;3;20;14;4,44;5,08;4,71;4,83;4,49;4,84;4,21;1,65;3,8;2,54
1880;3;20;15;2,38;3,01;2,61;2,76;2,65;2,22;2,71;1,12;2,68;1,96
1881;3;20;16;0,94;1,25;1,1;1,14;1,1;0,88;0,96;0,7;1,19;1,15
1882;3;20;17;0,24;0,29;0,27;0,26;0,25;0,25;0,22;0,27;0,35;0,13
1883;3;20;18;0,01;0,03;0,05;0,04;0,03;0,02;0,02;0,03;0,04;0,02
1884;3;20;19;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
1885;3;20;20;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
1886;3;20;21;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
1887;3;20;22;0;0,02;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1888;3;20;23;0;0,01;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1889;3;21;0;0;0,01;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1890;3;21;1;0;0,01;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1891;3;21;2;0;0,01;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1892;3;21;3;0;0,01;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1893;3;21;4;0;0,01;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1894;3;21;5;0;0,01;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1895;3;21;6;0,01;0,03;0,03;0,06;0,04;0,03;0,01;0,03;0,02;0,04
1896;3;21;7;0,23;0,23;0,14;0,26;0,3;0,31;0,13;0,37;0,12;0,3
1897;3;21;8;0,73;0,29;0,4;0,59;1,2;1,25;0,57;0,98;0,39;1,11
1898;3;21;9;2,14;0,18;0,74;1,99;2,87;2,96;1,22;2,55;1,1;1,95
1899;3;21;10;1,84;0,92;1,9;3,08;4,83;4,99;2,88;4,48;1,51;3,05
1900;3;21;11;2,37;1,02;2,49;4,34;6,46;6,53;5,64;6,15;2,46;4,32
1901;3;21;12;1,64;2,55;1,69;5,22;7,07;7,12;3,3;6,43;3,52;5,76
1902;3;21;13;2,2;5,18;3,44;2,72;6,44;6,65;2;5,97;4,62;6,39
1903;3;21;14;2,6;3,73;3,74;1,63;4,78;4,77;3,57;4,55;3,85;3,4
1904;3;21;15;1,71;2,3;0,18;1,86;2,8;2,87;1,98;2,81;1,85;2,61
1905;3;21;16;0,67;0,93;0,79;0,63;1,14;1,17;0,85;1,29;0,89;1
1906;3;21;17;0,2;0,18;0,23;0,1;0,26;0,26;0,13;0,36;0,36;0,24
1907;3;21;18;0,01;0,03;0,04;0,04;0,03;0,02;0,01;0,03;0,03;0,02
1908;3;21;19;0;0,02;0,03;0,03;0,01;0;0;0,01;0,01;0,01
1909;3;21;20;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
1910;3;21;21;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
1911;3;21;22;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
1912;3;21;23;0;0,02;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1913;3;22;0;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1914;3;22;1;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1915;3;22;2;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1916;3;22;3;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1917;3;22;4;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1918;3;22;5;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1919;3;22;6;0;0,04;0,06;0,05;0,03;0,03;0,01;0,04;0,02;0,03
1920;3;22;7;0,1;0,28;0,34;0,19;0,29;0,3;0,14;0,38;0,15;0,22
1921;3;22;8;0,42;1,09;1,34;0,58;1,21;1,26;0,42;1,26;0,46;0,76
1922;3;22;9;1,56;2,57;2,58;1,93;2,87;3,01;0,79;2,89;1,9;1,28
1923;3;22;10;1,37;4,44;3,06;3,08;4,78;4,98;1,33;4,68;4,07;2,52
1924;3;22;11;1,1;5,76;2,38;3,36;6,57;6,68;2,44;6,09;5,33;3,95
1925;3;22;12;0,82;6,2;1,95;2,4;7,19;7,16;3,71;6,62;5,83;3,75
1926;3;22;13;0,88;5,69;4,07;2,58;6,11;6,46;3,3;6,05;4,66;4,25
1927;3;22;14;1,4;3,72;1,92;2,32;4,3;4,79;4,58;4,57;3,22;4,63
1928;3;22;15;2,08;1,99;0,87;1,27;2,77;2,77;2,11;2,79;1,57;2,65
1929;3;22;16;0,7;0,72;0,34;0,65;1,08;1,09;0,93;1,26;0,36;1,18
1930;3;22;17;0,08;0,18;0,16;0,16;0,25;0,24;0,27;0,34;0,28;0,31
1931;3;22;18;0;0,03;0,04;0,04;0,02;0,02;0,02;0,03;0,03;0,03
1932;3;22;19;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1933;3;22;20;0;0,02;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1934;3;22;21;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1935;3;22;22;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1936;3;22;23;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1937;3;23;0;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1938;3;23;1;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1939;3;23;2;0;0,02;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1940;3;23;3;0;0,03;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1941;3;23;4;0;0,03;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1942;3;23;5;0;0,03;0,04;0,03;0,01;0,01;0;0,01;0,01;0,01
1943;3;23;6;0,01;0,04;0,05;0,05;0,02;0,02;0,03;0,04;0,01;0,04
1944;3;23;7;0,17;0,15;0,21;0,19;0,11;0,25;0,31;0,36;0,11;0,34
1945;3;23;8;0,9;0,93;1,16;0,74;0,14;0,91;1,26;1,32;0,27;0,89
1946;3;23;9;2,82;1,16;2,07;1,26;0,26;1,62;3,1;2,88;0,46;1,3
1947;3;23;10;4,82;2,89;4,93;1,72;0,42;3,46;4,15;4,62;2,52;3,51
1948;3;23;11;6,36;5,08;5,16;1,83;1,02;5,05;4,11;5,93;5,39;3,8
1949;3;23;12;7,02;4,88;4,03;3,48;1,74;6,08;6,5;6,45;5,64;4,27
1950;3;23;13;6,18;5,15;4,62;3,24;1,89;3,94;5,72;5,88;5,5;2,53
1951;3;23;14;4,48;2,25;3,38;2,22;0,59;2,18;4,12;4,49;4,24;1,82
1952;3;23;15;1,72;0,88;1,79;1,53;1,24;0,64;2,66;2,75;2,51;1,41
1953;3;23;16;0,62;0,53;0,45;0,89;0,32;0,42;1,13;1,24;1,01;0,65
1954;3;23;17;0,12;0,1;0,26;0,22;0,11;0,12;0,26;0,33;0,19;0,23
1955;3;23;18;0,01;0,04;0,05;0,05;0,01;0,01;0,02;0,03;0,02;0,03
1956;3;23;19;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1957;3;23;20;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1958;3;23;21;0;0,03;0,04;0,04;0,01;0;0;0,01;0,01;0,01
1959;3;23;22;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1960;3;23;23;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1961;3;24;0;0;0,03;0,04;0,03;0,01;0;0;0,01;0,01;0,01
1962;3;24;1;0;0,03;0,04;0,04;0,01;0;0;0,01;0,01;0,01
1963;3;24;2;0;0,03;0,04;0,03;0,01;0;0,01;0,01;0,01;0,01
1964;3;24;3;0;0,03;0,04;0,03;0,01;0;0,01;0,01;0,01;0,01
1965;3;24;4;0;0,03;0,04;0,03;0,02;0;0,01;0,01;0,01;0,01
1966;3;24;5;0;0,03;0,04;0,03;0,01;0;0,01;0,01;0,01;0,01
1967;3;24;6;0,01;0,04;0,05;0,05;0,02;0,01;0,03;0,01;0,04;0,03
1968;3;24;7;0,16;0,23;0,28;0,22;0,18;0,14;0,3;0,25;0,35;0,25
1969;3;24;8;0,76;0,78;1,25;0,91;0,4;0,46;1,23;0,43;1,29;0,98
1970;3;24;9;1,95;1,75;3,04;2,74;0,75;1,37;3,17;0,16;2,82;2,46
1971;3;24;10;2,01;2,51;4,7;3,27;0,99;2,65;4,54;0,18;4,53;3,97
1972;3;24;11;2,48;3,57;4,92;3,44;1,76;3,38;5,85;0,46;5,78;5,67
1973;3;24;12;2;4,02;4,14;2,23;2,22;3,96;6,54;0,73;6,34;6,46
1974;3;24;13;3,6;1,52;6,44;2,78;2,31;1,27;4,02;1,88;5,75;5,93
1975;3;24;14;2,01;2,78;2,4;1,17;1,48;1,8;4,62;3,09;3,41;4,6
1976;3;24;15;1,03;1,67;2,37;0,62;0,85;1,19;1,81;2,46;1,82;2,36
1977;3;24;16;0,39;0,67;1,04;0,54;0,38;0,61;1;0,58;0,77;0,95
1978;3;24;17;0,1;0,1;0,25;0,23;0,08;0,14;0,21;0,15;0,16;0,21
1979;3;24;18;0;0,03;0,05;0,04;0,02;0,01;0,01;0,02;0,02;0,02
1980;3;24;19;0;0,02;0,04;0,03;0,02;0;0;0,01;0,01;0,01
1981;3;24;20;0;0,02;0,04;0,03;0,02;0;0;0,01;0,01;0,01
1982;3;24;21;0;0,02;0,04;0,03;0,02;0;0;0,01;0,01;0,01
1983;3;24;22;0;0,02;0,04;0,03;0,02;0;0;0,01;0,01;0,01
1984;3;24;23;0;0,02;0,04;0,03;0,02;0;0;0,01;0,01;0,01
1985;3;25;0;0;0,02;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1986;3;25;1;0;0,02;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
1987;3;25;2;0;0,02;0,04;0,03;0,02;0,01;0;0,01;0,01;0,01
1988;3;25;3;0;0,02;0,04;0,03;0,02;0,01;0;0,01;0,01;0,01
1989;3;25;4;0;0,02;0,04;0,03;0,02;0,01;0;0,01;0,01;0,01
1990;3;25;5;0;0,02;0,04;0,03;0,02;0,01;0;0,01;0,01;0,01
1991;3;25;6;0;0,03;0,06;0,05;0,03;0,01;0,01;0,01;0,02;0,02
1992;3;25;7;0,09;0,18;0,36;0,22;0,27;0,07;0,2;0,05;0,15;0,26
1993;3;25;8;0,45;0,39;1,38;0,88;1,16;0,32;0,79;0,39;0,68;0,64
1994;3;25;9;1,2;0,83;3,1;2,3;2,41;1,18;2,13;2,39;1,72;1,33
1995;3;25;10;2,26;1,47;4,97;4,43;3,8;2,88;4,89;4,07;3,16;1,9
1996;3;25;11;2,27;3,11;6,25;6,14;5,08;4,48;6,48;3,69;3,58;2,94
1997;3;25;12;3,93;2,76;7,64;6,53;6;4,48;6,18;3,81;4,87;3,84
1998;3;25;13;3,5;2,62;6,33;5,77;5,25;5,21;4,7;5,2;3,46;3,72
1999;3;25;14;2,92;3,32;4,4;4,15;3,41;4,05;2,3;2,57;2,56;2,32
2000;3;25;15;2,43;1,77;2,66;2,39;2,61;2,4;0,48;2,24;2,37;1,04
2001;3;25;16;0,73;0,37;1,03;0,89;0,69;0,9;0,47;1,08;0,91;0,38
2002;3;25;17;0,06;0,17;0,24;0,22;0,2;0,19;0,09;0,29;0,21;0,2
2003;3;25;18;0;0,03;0,04;0,04;0,02;0,02;0,01;0,02;0,02;0,02
2004;3;25;19;0;0,03;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
2005;3;25;20;0;0,03;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
2006;3;25;21;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2007;3;25;22;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2008;3;25;23;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2009;3;26;0;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2010;3;26;1;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2011;3;26;2;0;0,03;0,03;0,04;0,02;0,01;0;0,01;0,01;0,01
2012;3;26;3;0;0,03;0,03;0,04;0,02;0,01;0;0,01;0,01;0,01
2013;3;26;4;0;0,03;0,03;0,04;0,02;0,01;0;0,01;0,01;0,01
2014;3;26;5;0;0,03;0,03;0,04;0,02;0,01;0;0,01;0,01;0,01
2015;3;26;6;0,01;0,04;0,05;0,06;0,03;0,02;0,02;0,03;0,02;0,04
2016;3;26;7;0,16;0,3;0,33;0,3;0,27;0,18;0,28;0,25;0,31;0,38
2017;3;26;8;0,68;1,16;1,28;1,09;1,11;0,66;0,73;0,94;1,12;1,27
2018;3;26;9;1,69;1,87;3,09;2,61;2,15;1,68;1,63;1,56;2,11;2,48
2019;3;26;10;2,73;3,65;5,27;4,49;3,85;2,14;2,76;2,19;3,31;3,68
2020;3;26;11;4;5,06;6,98;5,74;3,77;2,09;4,95;3;3,45;5,08
2021;3;26;12;3,38;4,69;7,56;4,45;4,25;3,02;5,42;3,57;5,03;6,01
2022;3;26;13;2,94;4,21;6,75;4,2;4,2;2,82;5,88;2,53;4,97;5,96
2023;3;26;14;2,35;3,75;4,95;2,34;2,07;2,16;4,33;1,89;3,83;4,45
2024;3;26;15;1,35;2,45;2,8;1,17;0,53;0,73;2,42;1,21;2,35;2,63
2025;3;26;16;0,69;1;1,1;0,48;0,2;0,32;0,97;0,63;1,07;1,15
2026;3;26;17;0,16;0,19;0,24;0,09;0,06;0,08;0,21;0,19;0,28;0,3
2027;3;26;18;0;0,03;0,03;0,03;0,02;0,01;0,01;0,02;0,02;0,02
2028;3;26;19;0;0,02;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
2029;3;26;20;0;0,03;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
2030;3;26;21;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2031;3;26;22;0;0,03;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
2032;3;26;23;0;0,03;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01
2033;3;27;0;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2034;3;27;1;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2035;3;27;2;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2036;3;27;3;0;0,03;0,03;0,03;0,02;0,01;0;0;0,01;0,01
2037;3;27;4;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2038;3;27;5;0;0,03;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01
2039;3;27;6;0,01;0,04;0,04;0,04;0,03;0,02;0,01;0,03;0,03;0,03
2040;3;27;7;0,15;0,28;0,32;0,15;0,23;0,21;0,23;0,3;0,27;0,31
2041;3;27;8;0,74;1,15;1,23;0,48;0,85;0,92;1,26;1,09;1,11;1,13
2042;3;27;9;1,81;2,76;3,03;1,26;1,8;2,24;3,04;2,32;2,6;2,6
2043;3;27;10;4,48;3,43;5,02;3,63;2,16;2,64;5,08;3,72;4,08;4,54
2044;3;27;11;4,97;3,12;6,74;4,26;3,06;3,34;4,8;4,57;5,51;5,81
2045;3;27;12;6,47;3,61;7,27;4,6;1,65;4,57;1,66;5,2;5,95;6,36
2046;3;27;13;6,07;4,57;6,29;5,37;3,21;5,62;0,88;4,2;5,37;5,73
2047;3;27;14;4,11;3,37;3,67;3,12;2,78;3,71;0,52;3,44;4,04;3,92
2048;3;27;15;2,44;1,57;2,12;1,86;0,77;1,98;0,36;1,77;2,4;2,05
